MatchDate,HomeTeam,AwayTeam,FTHome,FTAway,OddHome,OddDraw,OddAway,Over25,Under25,HomeShots,AwayShots,HomeTarget,AwayTarget,HomeCorners,AwayCorners
2001-02-03,Monaco,Metz,6.0,1.0,1.6,3.3,5.25,,,,,,,,
2001-02-03,Nantes,Paris SG,1.0,0.0,1.97,3.0,3.6,,,,,,,,
2001-02-03,St Etienne,Strasbourg,3.0,3.0,1.62,3.3,5.0,,,,,,,,
2001-02-03,Toulouse,Bordeaux,1.0,1.0,2.9,2.9,2.32,,,,,,,,
2001-02-04,Lens,Lille,0.0,1.0,2.1,2.9,3.35,,,,,,,,
2001-02-06,Lyon,Marseille,1.0,1.0,1.57,3.4,5.3,,,,,,,,
2001-02-06,Rennes,St Etienne,3.0,0.0,1.75,3.3,4.0,,,,,,,,
2001-02-07,Auxerre,Toulouse,2.0,0.0,1.6,3.35,5.2,,,,,,,,
2001-02-07,Bordeaux,Monaco,2.0,1.0,1.8,3.2,3.9,,,,,,,,
2001-02-07,Lille,Nantes,1.0,1.0,2.1,3.0,3.2,,,,,,,,
2001-02-07,Metz,Bastia,3.0,2.0,2.15,3.1,2.9,,,,,,,,
2001-02-07,Paris SG,Guingamp,1.0,3.0,1.6,3.25,5.25,,,,,,,,
2001-02-07,Sedan,Troyes,2.0,1.0,1.75,3.2,4.2,,,,,,,,
2001-02-07,Strasbourg,Lens,1.0,0.0,2.25,2.95,2.85,,,,,,,,
2001-02-17,Guingamp,Lille,0.0,1.0,2.22,2.95,3.0,,,,,,,,
2001-02-17,Lens,Rennes,1.0,2.0,2.05,3.0,3.4,,,,,,,,
2001-02-17,Marseille,Paris SG,1.0,0.0,2.12,3.0,3.15,,,,,,,,
2001-02-17,Monaco,Bastia,2.0,1.0,1.77,3.1,4.2,,,,,,,,
2001-02-17,St Etienne,Sedan,0.0,2.0,2.17,3.0,3.05,,,,,,,,
2001-02-17,Toulouse,Lyon,1.0,1.0,2.85,3.0,2.27,,,,,,,,
2001-02-17,Troyes,Metz,3.0,2.0,1.7,3.25,4.4,,,,,,,,
2001-02-18,Bordeaux,Auxerre,1.0,0.0,1.67,3.25,4.6,,,,,,,,
2001-02-18,Nantes,Strasbourg,1.0,0.0,1.42,3.65,6.75,,,,,,,,
2001-02-23,Troyes,Rennes,3.0,1.0,2.0,3.05,3.4,,,,,,,,
2001-03-03,Auxerre,Monaco,1.0,0.0,2.2,3.0,3.0,,,,,,,,
2001-03-03,Bastia,Troyes,2.0,2.0,1.86,3.1,3.84,,,,,,,,
2001-03-03,Lille,Marseille,1.0,0.0,1.73,3.2,4.35,,,,,,,,
2001-03-03,Lyon,Bordeaux,2.0,1.0,2.1,2.9,3.35,,,,,,,,
2001-03-03,Metz,St Etienne,3.0,0.0,1.88,3.2,3.65,,,,,,,,
2001-03-03,Paris SG,Toulouse,3.0,0.0,1.52,3.45,5.85,,,,,,,,
2001-03-03,Sedan,Lens,2.0,2.0,1.7,3.2,4.55,,,,,,,,
2001-03-03,Strasbourg,Guingamp,0.0,1.0,2.45,2.95,2.67,,,,,,,,
2001-03-04,Rennes,Nantes,0.0,2.0,2.37,3.0,2.75,,,,,,,,
2001-03-17,Auxerre,Lyon,0.0,3.0,2.35,2.95,2.85,,,,,,,,
2001-03-17,Guingamp,Rennes,1.0,6.0,2.05,3.05,3.35,,,,,,,,
2001-03-17,Lens,Metz,1.0,1.0,1.8,3.1,4.2,,,,,,,,
2001-03-17,Marseille,Strasbourg,0.0,0.0,1.55,3.45,5.5,,,,,,,,
2001-03-17,Monaco,Troyes,4.0,3.0,1.75,3.25,4.2,,,,,,,,
2001-03-17,Nantes,Sedan,4.0,1.0,1.8,3.1,4.2,,,,,,,,
2001-03-17,St Etienne,Bastia,2.0,1.0,2.25,2.95,3.0,,,,,,,,
2001-03-17,Toulouse,Lille,0.0,2.0,2.75,2.9,2.45,,,,,,,,
2001-03-18,Bordeaux,Paris SG,2.0,0.0,1.8,3.15,4.1,,,,,,,,
2001-04-06,Lille,Bordeaux,2.0,2.0,2.12,2.95,3.3,,,,,,,,
2001-04-07,Bastia,Lens,1.0,3.0,1.8,3.05,4.3,,,,,,,,
2001-04-07,Lyon,Monaco,2.0,1.0,1.72,3.25,4.4,,,,,,,,
2001-04-07,Metz,Nantes,1.0,2.0,2.78,2.8,2.5,,,,,,,,
2001-04-07,Paris SG,Auxerre,3.0,0.0,1.72,3.2,4.5,,,,,,,,
2001-04-07,Rennes,Marseille,2.0,0.0,1.87,3.05,3.95,,,,,,,,
2001-04-07,Sedan,Guingamp,2.0,2.0,1.75,3.15,4.4,,,,,,,,
2001-04-07,Strasbourg,Toulouse,1.0,0.0,1.95,3.0,3.7,,,,,,,,
2001-04-07,Troyes,St Etienne,0.0,0.0,1.65,3.3,4.85,,,,,,,,
2001-04-11,Strasbourg,Metz,0.0,1.0,2.15,3.0,3.15,,,,,,,,
2001-04-14,Auxerre,Lille,1.0,1.0,2.5,2.9,2.7,,,,,,,,
2001-04-14,Bordeaux,Strasbourg,2.0,1.0,1.4,3.8,7.2,,,,,,,,
2001-04-14,Guingamp,Metz,1.0,3.0,1.88,3.15,3.7,,,,,,,,
2001-04-14,Marseille,Sedan,2.0,1.0,2.0,3.05,3.45,,,,,,,,
2001-04-14,Monaco,St Etienne,5.0,3.0,1.66,3.25,4.9,,,,,,,,
2001-04-14,Nantes,Bastia,1.0,0.0,1.43,3.7,6.75,,,,,,,,
2001-04-14,Toulouse,Rennes,2.0,0.0,2.55,2.85,2.7,,,,,,,,
