fecha,team1,team2,league,market,label,prob,hit,mia,cuota
2026-06-27,Uzbekistan,Colombia,mundial 2026,Córners,"Córners Colombia +3.5",0.5861,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Córners,"Córners Colombia +2.5",0.7764,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros a puerta,"Tiros a puerta totales +8.5",0.1861,0,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros a puerta,"Tiros a puerta totales +7.5",0.2993,0,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros a puerta,"Tiros a puerta totales +6.5",0.4429,0,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros a puerta,"Tiros a puerta totales +5.5",0.6023,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros a puerta,"Tiros a puerta totales +4.5",0.7540,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros a puerta,"Tiros a puerta totales +3.5",0.8742,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros a puerta,"T. a puerta Uzbekistan +4.5",0.1149,0,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros a puerta,"T. a puerta Uzbekistan +3.5",0.2521,0,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros a puerta,"T. a puerta Uzbekistan +2.5",0.4677,0,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros a puerta,"T. a puerta Uzbekistan +1.5",0.7218,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros a puerta,"T. a puerta Colombia +6.5",0.0874,0,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros a puerta,"T. a puerta Colombia +5.5",0.1789,0,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros a puerta,"T. a puerta Colombia +4.5",0.3248,0,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros a puerta,"T. a puerta Colombia +3.5",0.5188,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros a puerta,"T. a puerta Colombia +2.5",0.7250,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros a puerta,"Uzbekistan tira más a puerta",0.4035,0,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros,"Tiros totales +19.5",0.2909,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros,"Tiros totales +18.5",0.3752,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros,"Tiros totales +17.5",0.4676,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros,"Tiros totales +16.5",0.5636,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros,"Tiros totales +15.5",0.6578,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros,"Tiros totales +14.5",0.7447,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros,"Tiros totales +13.5",0.8200,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros,"Tiros Uzbekistan +10.5",0.1520,0,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros,"Tiros Uzbekistan +9.5",0.2424,0,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros,"Tiros Uzbekistan +8.5",0.3603,0,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros,"Tiros Uzbekistan +7.5",0.4989,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros,"Tiros Uzbekistan +6.5",0.6436,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros,"Tiros Uzbekistan +5.5",0.7758,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros,"Tiros Uzbekistan +4.5",0.8793,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros,"Tiros Colombia +12.5",0.1780,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros,"Tiros Colombia +11.5",0.2661,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros,"Tiros Colombia +10.5",0.3754,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros,"Tiros Colombia +9.5",0.4998,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros,"Tiros Colombia +8.5",0.6285,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros,"Tiros Colombia +7.5",0.7483,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tiros,"Tiros Colombia +6.5",0.8475,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tarjetas,"Tarjetas totales +4.5",0.1040,0,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tarjetas,"Tarjetas totales +3.5",0.2347,0,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tarjetas,"Tarjetas totales +2.5",0.4468,0,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Tarjetas,"Tarjetas totales +1.5",0.7052,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Mitades,"Gol en 1ª parte",0.8167,1,0,
2026-06-27,Uzbekistan,Colombia,mundial 2026,Mitades,"Gol en 2ª parte",0.7492,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,1X2,"Gana Portugal",0.5710,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,1X2,"Empate",0.2776,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,1X2,"Gana Uzbekistan",0.1514,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,1X2,"Portugal o empate (1X)",0.8486,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,1X2,"Uzbekistan o empate (X2)",0.4290,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,1X2,"Sin empate (12)",0.7224,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Goles,"Más de 4.5 goles",0.1146,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Goles,"Más de 3.5 goles",0.2518,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Goles,"Más de 2.5 goles",0.4675,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Goles,"Más de 1.5 goles",0.7433,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,BTTS,"Ambos anotan",0.4793,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,BTTS,"No ambos anotan",0.5207,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Córners,"Córners totales +10.5",0.1469,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Córners,"Córners totales +9.5",0.2357,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Córners,"Córners totales +8.5",0.3524,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Córners,"Córners totales +7.5",0.4906,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Córners,"Córners totales +6.5",0.6360,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Córners,"Córners totales +5.5",0.7698,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Córners,"Córners totales +4.5",0.8754,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Córners,"Córners Portugal +7.5",0.1168,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Córners,"Córners Portugal +6.5",0.2142,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Córners,"Córners Portugal +5.5",0.3553,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Córners,"Córners Portugal +4.5",0.5303,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Córners,"Córners Portugal +3.5",0.7112,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Córners,"Córners Portugal +2.5",0.8608,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Córners,"Córners Uzbekistan +4.5",0.1474,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Córners,"Córners Uzbekistan +3.5",0.3011,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Córners,"Córners Uzbekistan +2.5",0.5230,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Córners,"Córners Uzbekistan +1.5",0.7635,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros a puerta,"Tiros a puerta totales +8.5",0.1589,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros a puerta,"Tiros a puerta totales +7.5",0.2641,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros a puerta,"Tiros a puerta totales +6.5",0.4031,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros a puerta,"Tiros a puerta totales +5.5",0.5637,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros a puerta,"Tiros a puerta totales +4.5",0.7227,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros a puerta,"Tiros a puerta totales +3.5",0.8540,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros a puerta,"T. a puerta Portugal +6.5",0.0987,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros a puerta,"T. a puerta Portugal +5.5",0.1967,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros a puerta,"T. a puerta Portugal +4.5",0.3481,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros a puerta,"T. a puerta Portugal +3.5",0.5432,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros a puerta,"T. a puerta Portugal +2.5",0.7441,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros a puerta,"T. a puerta Uzbekistan +3.5",0.1761,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros a puerta,"T. a puerta Uzbekistan +2.5",0.3710,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros a puerta,"T. a puerta Uzbekistan +1.5",0.6397,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros a puerta,"Portugal tira más a puerta",0.6407,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros,"Tiros totales +19.5",0.2823,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros,"Tiros totales +18.5",0.3658,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros,"Tiros totales +17.5",0.4578,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros,"Tiros totales +16.5",0.5539,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros,"Tiros totales +15.5",0.6488,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros,"Tiros totales +14.5",0.7369,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros,"Tiros totales +13.5",0.8136,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros,"Tiros totales +12.5",0.8760,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros,"Tiros Portugal +13.5",0.1895,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros,"Tiros Portugal +12.5",0.2762,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros,"Tiros Portugal +11.5",0.3819,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros,"Tiros Portugal +10.5",0.5007,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros,"Tiros Portugal +9.5",0.6231,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros,"Tiros Portugal +8.5",0.7378,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros,"Tiros Portugal +7.5",0.8345,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros,"Tiros Uzbekistan +9.5",0.1272,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros,"Tiros Uzbekistan +8.5",0.2147,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros,"Tiros Uzbekistan +7.5",0.3349,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros,"Tiros Uzbekistan +6.5",0.4817,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros,"Tiros Uzbekistan +5.5",0.6385,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tiros,"Tiros Uzbekistan +4.5",0.7821,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tarjetas,"Tarjetas totales +4.5",0.1701,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tarjetas,"Tarjetas totales +3.5",0.3329,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tarjetas,"Tarjetas totales +2.5",0.5567,0,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Tarjetas,"Tarjetas totales +1.5",0.7872,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Mitades,"Gol en 1ª parte",0.6779,1,0,
2026-06-27,Portugal,Uzbekistan,mundial 2026,Mitades,"Gol en 2ª parte",0.7109,1,0,
2026-07-02,Brasil,Japón,mundial 2026,1X2,"Gana Brasil",0.4973,1,0,
2026-07-02,Brasil,Japón,mundial 2026,1X2,"Empate",0.2661,0,0,
2026-07-02,Brasil,Japón,mundial 2026,1X2,"Gana Japón",0.2365,0,0,
2026-07-02,Brasil,Japón,mundial 2026,1X2,"Brasil o empate (1X)",0.7635,1,0,
2026-07-02,Brasil,Japón,mundial 2026,1X2,"Japón o empate (X2)",0.5027,0,0,
2026-07-02,Brasil,Japón,mundial 2026,1X2,"Sin empate (12)",0.7339,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Goles,"Más de 4.5 goles",0.0917,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Goles,"Más de 3.5 goles",0.2144,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Goles,"Más de 2.5 goles",0.4217,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Goles,"Más de 1.5 goles",0.6843,1,0,
2026-07-02,Brasil,Japón,mundial 2026,BTTS,"Ambos anotan",0.4588,1,0,
2026-07-02,Brasil,Japón,mundial 2026,BTTS,"No ambos anotan",0.5412,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Córners,"Córners totales +10.5",0.1580,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Córners,"Córners totales +9.5",0.2502,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Córners,"Córners totales +8.5",0.3695,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Córners,"Córners totales +7.5",0.5084,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Córners,"Córners totales +6.5",0.6523,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Córners,"Córners totales +5.5",0.7825,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Córners,"Córners Brasil +6.5",0.1587,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Córners,"Córners Brasil +5.5",0.2832,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Córners,"Córners Brasil +4.5",0.4524,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Córners,"Córners Brasil +3.5",0.6438,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Córners,"Córners Brasil +2.5",0.8170,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Córners,"Córners Japón +5.5",0.1182,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Córners,"Córners Japón +4.5",0.2391,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Córners,"Córners Japón +3.5",0.4217,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Córners,"Córners Japón +2.5",0.6424,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Córners,"Córners Japón +1.5",0.8425,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros a puerta,"Tiros a puerta totales +11.5",0.1562,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros a puerta,"Tiros a puerta totales +10.5",0.2429,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros a puerta,"Tiros a puerta totales +9.5",0.3543,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros a puerta,"Tiros a puerta totales +8.5",0.4846,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros a puerta,"Tiros a puerta totales +7.5",0.6216,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros a puerta,"Tiros a puerta totales +6.5",0.7497,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros a puerta,"Tiros a puerta totales +5.5",0.8546,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros a puerta,"T. a puerta Brasil +7.5",0.1282,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros a puerta,"T. a puerta Brasil +6.5",0.2306,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros a puerta,"T. a puerta Brasil +5.5",0.3753,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros a puerta,"T. a puerta Brasil +4.5",0.5507,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros a puerta,"T. a puerta Brasil +3.5",0.7279,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros a puerta,"T. a puerta Brasil +2.5",0.8711,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros a puerta,"T. a puerta Japón +5.5",0.1567,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros a puerta,"T. a puerta Japón +4.5",0.2947,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros a puerta,"T. a puerta Japón +3.5",0.4860,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros a puerta,"T. a puerta Japón +2.5",0.6983,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros a puerta,"T. a puerta Japón +1.5",0.8749,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros a puerta,"Brasil tira más a puerta",0.5786,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros,"Tiros totales +21.5",0.2854,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros,"Tiros totales +20.5",0.3649,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros,"Tiros totales +19.5",0.4520,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros,"Tiros totales +18.5",0.5431,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros,"Tiros totales +17.5",0.6335,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros,"Tiros totales +16.5",0.7185,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros,"Tiros totales +15.5",0.7941,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros,"Tiros totales +14.5",0.8572,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros,"Tiros Brasil +12.5",0.2553,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros,"Tiros Brasil +11.5",0.3581,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros,"Tiros Brasil +10.5",0.4759,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros,"Tiros Brasil +9.5",0.5997,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros,"Tiros Brasil +8.5",0.7179,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros,"Tiros Brasil +7.5",0.8194,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros,"Tiros Japón +11.5",0.1658,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros,"Tiros Japón +10.5",0.2552,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros,"Tiros Japón +9.5",0.3686,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros,"Tiros Japón +8.5",0.4995,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros,"Tiros Japón +7.5",0.6355,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros,"Tiros Japón +6.5",0.7610,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Tiros,"Tiros Japón +5.5",0.8624,0,0,
2026-07-02,Brasil,Japón,mundial 2026,Tarjetas,"Tarjetas totales +4.5",0.1395,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tarjetas,"Tarjetas totales +3.5",0.2895,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tarjetas,"Tarjetas totales +2.5",0.5104,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Tarjetas,"Tarjetas totales +1.5",0.7543,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Mitades,"Gol en 1ª parte",0.7649,1,0,
2026-07-02,Brasil,Japón,mundial 2026,Mitades,"Gol en 2ª parte",0.7342,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,1X2,"Gana Alemania",0.9603,0,0,
2026-07-02,Alemania,Paraguay,mundial 2026,1X2,"Empate",0.0338,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,1X2,"Gana Paraguay",0.0058,0,0,
2026-07-02,Alemania,Paraguay,mundial 2026,1X2,"Alemania o empate (1X)",0.9942,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,1X2,"Paraguay o empate (X2)",0.0397,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,1X2,"Sin empate (12)",0.9662,0,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Goles,"Más de 6.5 goles",0.1787,0,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Goles,"Más de 5.5 goles",0.3487,0,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Goles,"Más de 4.5 goles",0.5447,0,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Goles,"Más de 3.5 goles",0.7332,0,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Goles,"Más de 2.5 goles",0.8781,0,0,
2026-07-02,Alemania,Paraguay,mundial 2026,BTTS,"Ambos anotan",0.3629,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,BTTS,"No ambos anotan",0.6371,0,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Córners,"Córners totales +11.5",0.2268,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Córners,"Córners totales +10.5",0.3299,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Córners,"Córners totales +9.5",0.4518,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Córners,"Córners totales +8.5",0.5829,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Córners,"Córners totales +7.5",0.7098,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Córners,"Córners totales +6.5",0.8190,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Córners,"Córners Alemania +8.5",0.1561,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Córners,"Córners Alemania +7.5",0.2604,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Córners,"Córners Alemania +6.5",0.3988,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Córners,"Córners Alemania +5.5",0.5594,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Córners,"Córners Alemania +4.5",0.7192,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Córners,"Córners Alemania +3.5",0.8516,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Córners,"Córners Paraguay +5.5",0.1131,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Córners,"Córners Paraguay +4.5",0.2313,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Córners,"Córners Paraguay +3.5",0.4122,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Córners,"Córners Paraguay +2.5",0.6338,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Córners,"Córners Paraguay +1.5",0.8373,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros a puerta,"Tiros a puerta totales +11.5",0.2395,0,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros a puerta,"Tiros a puerta totales +10.5",0.3448,0,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros a puerta,"Tiros a puerta totales +9.5",0.4678,0,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros a puerta,"Tiros a puerta totales +8.5",0.5983,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros a puerta,"Tiros a puerta totales +7.5",0.7230,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros a puerta,"Tiros a puerta totales +6.5",0.8288,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros a puerta,"T. a puerta Alemania +9.5",0.1382,0,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros a puerta,"T. a puerta Alemania +8.5",0.2297,0,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros a puerta,"T. a puerta Alemania +7.5",0.3530,0,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros a puerta,"T. a puerta Alemania +6.5",0.5009,0,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros a puerta,"T. a puerta Alemania +5.5",0.6559,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros a puerta,"T. a puerta Alemania +4.5",0.7953,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros a puerta,"T. a puerta Paraguay +4.5",0.1438,0,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros a puerta,"T. a puerta Paraguay +3.5",0.2958,0,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros a puerta,"T. a puerta Paraguay +2.5",0.5173,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros a puerta,"T. a puerta Paraguay +1.5",0.7593,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros a puerta,"Alemania tira más a puerta",0.7086,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros,"Tiros totales +25.5",0.3158,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros,"Tiros totales +24.5",0.3908,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros,"Tiros totales +23.5",0.4711,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros,"Tiros totales +22.5",0.5538,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros,"Tiros totales +21.5",0.6354,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros,"Tiros totales +20.5",0.7124,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros,"Tiros totales +19.5",0.7817,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros,"Tiros totales +18.5",0.8412,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros,"Tiros Alemania +19.5",0.2309,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros,"Tiros Alemania +18.5",0.3080,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros,"Tiros Alemania +17.5",0.3963,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros,"Tiros Alemania +16.5",0.4921,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros,"Tiros Alemania +15.5",0.5902,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros,"Tiros Alemania +14.5",0.6850,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros,"Tiros Alemania +13.5",0.7706,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros,"Tiros Alemania +12.5",0.8429,1,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros,"Tiros Paraguay +9.5",0.1433,0,0,
2026-07-02,Alemania,Paraguay,mundial 2026,Tiros,"Tiros Paraguay +8.5",0.2365,0,0,
